# t,x,y,z,vx,vy,vz,ax,ay,az
0.980000,-0.000261,0.161700,0.000000,-0.001067,0.329998,0.000000,-0.002178,-0.000007,0.000000
0.990000,-0.000272,0.165000,0.000000,-0.001100,0.333332,0.000000,-0.002222,-0.000007,0.000000
1.000000,-0.000283,0.168333,0.000000,-0.001133,0.336665,0.000000,-0.002267,-0.000008,0.000000
1.010000,-0.000295,0.171700,0.000000,-0.001168,0.339998,0.000000,-0.002312,-0.000008,0.000000
1.020000,-0.000307,0.175100,0.000000,-0.001202,0.343331,0.000000,-0.002358,-0.000008,0.000000
1.030000,-0.000319,0.178533,0.000000,-0.001238,0.346664,0.000000,-0.002404,-0.000009,0.000000
1.040000,-0.000331,0.182000,0.000000,-0.001274,0.349998,0.000000,-0.002450,-0.000009,0.000000
1.050000,-0.000344,0.185500,0.000000,-0.001311,0.353331,0.000000,-0.002497,-0.000009,0.000000
1.060000,-0.000357,0.189033,0.000000,-0.001348,0.356664,0.000000,-0.002544,-0.000010,0.000000
1.070000,-0.000371,0.192600,0.000000,-0.001387,0.359997,0.000000,-0.002592,-0.000010,0.000000
1.080000,-0.000385,0.196199,0.000000,-0.001426,0.363331,0.000000,-0.002640,-0.000010,0.000000
1.090000,-0.000399,0.199833,0.000000,-0.001465,0.366664,0.000000,-0.002689,-0.000011,0.000000
1.100000,-0.000414,0.203499,0.000000,-0.001506,0.369997,0.000000,-0.002738,-0.000011,0.000000
1.110000,-0.000429,0.207199,0.000000,-0.001547,0.373330,0.000000,-0.002788,-0.000012,0.000000
1.120000,-0.000445,0.210933,0.000000,-0.001589,0.376663,0.000000,-0.002838,-0.000012,0.000000
1.130000,-0.000461,0.214699,0.000000,-0.001632,0.379996,0.000000,-0.002888,-0.000012,0.000000
1.140000,-0.000477,0.218499,0.000000,-0.001675,0.383330,0.000000,-0.002939,-0.000013,0.000000
1.150000,-0.000494,0.222333,0.000000,-0.001719,0.386663,0.000000,-0.002990,-0.000013,0.000000
1.160000,-0.000512,0.226199,0.000000,-0.001764,0.389996,0.000000,-0.003042,-0.000014,0.000000
1.170000,-0.000529,0.230099,0.000000,-0.001810,0.393329,0.000000,-0.003094,-0.000014,0.000000
1.180000,-0.000548,0.234032,0.000000,-0.001857,0.396662,0.000000,-0.003147,-0.000015,0.000000
1.190000,-0.000566,0.237999,0.000000,-0.001904,0.399995,0.000000,-0.003200,-0.000015,0.000000
1.200000,-0.000586,0.241999,0.000000,-0.001952,0.403329,0.000000,-0.003254,-0.000016,0.000000
1.210000,-0.000605,0.246032,0.000000,-0.002001,0.406662,0.000000,-0.003308,-0.000016,0.000000
1.220000,-0.000625,0.250099,0.000000,-0.002051,0.409995,0.000000,-0.003362,-0.000017,0.000000
1.230000,-0.000646,0.254199,0.000000,-0.002101,0.413328,0.000000,-0.003417,-0.000017,0.000000
1.240000,-0.000667,0.258332,0.000000,-0.002153,0.416661,0.000000,-0.003472,-0.000018,0.000000
1.250000,-0.000689,0.262499,0.000000,-0.002205,0.419994,0.000000,-0.003528,-0.000019,0.000000
1.260000,-0.000711,0.266699,0.000000,-0.002258,0.423327,0.000000,-0.003584,-0.000019,0.000000
1.270000,-0.000734,0.270932,0.000000,-0.002312,0.426660,0.000000,-0.003641,-0.000020,0.000000
1.280000,-0.000757,0.275199,0.000000,-0.002367,0.429993,0.000000,-0.003698,-0.000020,0.000000
1.290000,-0.000781,0.279499,0.000000,-0.002422,0.433327,0.000000,-0.003755,-0.000021,0.000000
1.300000,-0.000806,0.283832,0.000000,-0.002479,0.436660,0.000000,-0.003813,-0.000022,0.000000
1.310000,-0.000831,0.288198,0.000000,-0.002536,0.439993,0.000000,-0.003872,-0.000022,0.000000
1.320000,-0.000856,0.292598,0.000000,-0.002594,0.443326,0.000000,-0.003931,-0.000023,0.000000
1.330000,-0.000882,0.297032,0.000000,-0.002653,0.446659,0.000000,-0.003990,-0.000024,0.000000
1.340000,-0.000909,0.301498,0.000000,-0.002713,0.449992,0.000000,-0.004050,-0.000024,0.000000
1.350000,-0.000936,0.305998,0.000000,-0.002774,0.453325,0.000000,-0.004110,-0.000025,0.000000
1.360000,-0.000964,0.310531,0.000000,-0.002836,0.456658,0.000000,-0.004171,-0.000026,0.000000
1.370000,-0.000993,0.315098,0.000000,-0.002899,0.459991,0.000000,-0.004232,-0.000027,0.000000
1.380000,-0.001022,0.319698,0.000000,-0.002963,0.463324,0.000000,-0.004293,-0.000027,0.000000
1.390000,-0.001052,0.324331,0.000000,-0.003027,0.466657,0.000000,-0.004355,-0.000028,0.000000
1.400000,-0.001082,0.328998,0.000000,-0.003093,0.469990,0.000000,-0.004418,-0.000029,0.000000
1.410000,-0.001114,0.333698,0.000000,-0.003159,0.473323,0.000000,-0.004481,-0.000030,0.000000
1.420000,-0.001145,0.338431,0.000000,-0.003226,0.476656,0.000000,-0.004544,-0.000031,0.000000
1.430000,-0.001178,0.343197,0.000000,-0.003295,0.479989,0.000000,-0.004608,-0.000032,0.000000
1.440000,-0.001211,0.347997,0.000000,-0.003364,0.483322,0.000000,-0.004672,-0.000033,0.000000
1.450000,-0.001245,0.352830,0.000000,-0.003434,0.486655,0.000000,-0.004737,-0.000033,0.000000
1.460000,-0.001279,0.357697,0.000000,-0.003505,0.489987,0.000000,-0.004802,-0.000034,0.000000
1.470000,-0.001315,0.362597,0.000000,-0.003578,0.493320,0.000000,-0.004867,-0.000035,0.000000
1.480000,-0.001351,0.367530,0.000000,-0.003651,0.496653,0.000000,-0.004933,-0.000036,0.000000
1.490000,-0.001388,0.372497,0.000000,-0.003725,0.499986,0.000000,-0.005000,-0.000037,0.000000
1.500000,-0.001425,0.377496,0.000000,-0.003800,0.503319,0.000000,-0.005067,-0.000038,0.000000
1.510000,-0.001463,0.382530,0.000000,-0.003876,0.506652,0.000000,-0.005134,-0.000039,0.000000
1.520000,-0.001502,0.387596,0.000000,-0.003953,0.509985,0.000000,-0.005202,-0.000040,0.000000
1.530000,-0.001542,0.392696,0.000000,-0.004032,0.513318,0.000000,-0.005270,-0.000041,0.000000
