# t,x,y,z,vx,vy,vz,ax,ay,az
2.560000,-23.639392,10.357413,1.002486,-3.142968,4.067106,0.000000,-2.090493,-1.615485,0.000000
2.570000,-23.670926,10.398003,1.002486,-3.176142,4.066660,0.000000,-2.098397,-1.638889,0.000000
2.580000,-23.702792,10.438588,1.002486,-3.209475,4.065916,0.000000,-2.106144,-1.662508,0.000000
2.590000,-23.734992,10.479164,1.002486,-3.242966,4.064870,0.000000,-2.113732,-1.686343,0.000000
2.600000,-23.767527,10.519728,1.002486,-3.276614,4.063521,0.000000,-2.121158,-1.710392,0.000000
2.610000,-23.800399,10.560277,1.002486,-3.310416,4.061865,0.000000,-2.128417,-1.734658,0.000000
2.620000,-23.833609,10.600809,1.002486,-3.344371,4.059900,0.000000,-2.135507,-1.759139,0.000000
2.630000,-23.867160,10.641320,1.002486,-3.378477,4.057622,0.000000,-2.142424,-1.783836,0.000000
2.640000,-23.901051,10.681807,1.002486,-3.412732,4.055029,0.000000,-2.149165,-1.808748,0.000000
2.650000,-23.935286,10.722267,1.002486,-3.447135,4.052118,0.000000,-2.155727,-1.833876,0.000000
2.660000,-23.969865,10.762696,1.002486,-3.481683,4.048887,0.000000,-2.162105,-1.859219,0.000000
2.670000,-24.004790,10.803092,1.002486,-3.516375,4.045331,0.000000,-2.168298,-1.884777,0.000000
2.680000,-24.040062,10.843450,1.002486,-3.551209,4.041449,0.000000,-2.174300,-1.910551,0.000000
2.690000,-24.075682,10.883769,1.002486,-3.586183,4.037238,0.000000,-2.180109,-1.936539,0.000000
2.700000,-24.111653,10.924045,1.002486,-3.621294,4.032695,0.000000,-2.185721,-1.962741,0.000000
2.710000,-24.147975,10.964273,1.002486,-3.656541,4.027816,0.000000,-2.191132,-1.989158,0.000000
2.720000,-24.184650,11.004452,1.002486,-3.691922,4.022600,0.000000,-2.196340,-2.015789,0.000000
2.730000,-24.221679,11.044577,1.002486,-3.727434,4.017043,0.000000,-2.201340,-2.042634,0.000000
2.740000,-24.259063,11.084645,1.002486,-3.763075,4.011143,0.000000,-2.206128,-2.069691,0.000000
2.750000,-24.296804,11.124653,1.002486,-3.798843,4.004896,0.000000,-2.210702,-2.096962,0.000000
2.760000,-24.334903,11.164596,1.002486,-3.834736,3.998299,0.000000,-2.215058,-2.124444,0.000000
2.770000,-24.373361,11.204473,1.002486,-3.870751,3.991351,0.000000,-2.219191,-2.152138,0.000000
2.780000,-24.412179,11.244279,1.002486,-3.906887,3.984048,0.000000,-2.223099,-2.180043,0.000000
2.790000,-24.451359,11.284010,1.002486,-3.943139,3.976387,0.000000,-2.226777,-2.208158,0.000000
2.800000,-24.490901,11.323663,1.002486,-3.979507,3.968365,0.000000,-2.230221,-2.236483,0.000000
2.810000,-24.530808,11.363235,1.002486,-4.015987,3.959980,0.000000,-2.233429,-2.265017,0.000000
2.820000,-24.571079,11.402721,1.002486,-4.052578,3.951229,0.000000,-2.236396,-2.293759,0.000000
2.830000,-24.611716,11.442119,1.002486,-4.089276,3.942109,0.000000,-2.239118,-2.322708,0.000000
2.840000,-24.652721,11.481423,1.002486,-4.126078,3.932617,0.000000,-2.241592,-2.351864,0.000000
2.850000,-24.694093,11.520632,1.002486,-4.162983,3.922751,0.000000,-2.243814,-2.381226,0.000000
2.860000,-24.735835,11.559740,1.002486,-4.199987,3.912507,0.000000,-2.245779,-2.410792,0.000000
2.870000,-24.777947,11.598744,1.002486,-4.237087,3.901883,0.000000,-2.247485,-2.440562,0.000000
2.880000,-24.820430,11.637641,1.002486,-4.274282,3.890876,0.000000,-2.248926,-2.470535,0.000000
2.890000,-24.863285,11.676426,1.002486,-4.311567,3.879483,0.000000,-2.250100,-2.500709,0.000000
2.900000,-24.906513,11.715095,1.002486,-4.348940,3.867702,0.000000,-2.251003,-2.531083,0.000000
2.910000,-24.950115,11.753646,1.002486,-4.386398,3.855530,0.000000,-2.251629,-2.561657,0.000000
2.920000,-24.994091,11.792073,1.002486,-4.423938,3.842964,0.000000,-2.251977,-2.592428,0.000000
2.930000,-25.038443,11.830373,1.002486,-4.461557,3.830001,0.000000,-2.252040,-2.623396,0.000000
2.940000,-25.083171,11.868541,1.002486,-4.499252,3.816639,0.000000,-2.251817,-2.654559,0.000000
2.950000,-25.128276,11.906575,1.002486,-4.537020,3.802874,0.000000,-2.251302,-2.685916,0.000000
2.960000,-25.173758,11.944469,1.002486,-4.574857,3.788705,0.000000,-2.250491,-2.717465,0.000000
2.970000,-25.219619,11.982220,1.002486,-4.612760,3.774129,0.000000,-2.249381,-2.749205,0.000000
2.980000,-25.265859,12.019823,1.002486,-4.650726,3.759142,0.000000,-2.247967,-2.781134,0.000000
2.990000,-25.312478,12.057275,1.002486,-4.688751,3.743743,0.000000,-2.246246,-2.813251,0.000000
3.000000,-25.359478,12.094572,1.002486,-4.726833,3.727928,0.000000,-2.244213,-2.845553,0.000000
3.010000,-25.406858,12.131709,1.002486,-4.764967,3.711696,0.000000,-2.241864,-2.878040,0.000000
3.020000,-25.454619,12.168682,1.002486,-4.803151,3.695043,0.000000,-2.239196,-2.910709,0.000000
3.030000,-25.502763,12.205486,1.002486,-4.841380,3.677967,0.000000,-2.236204,-2.943559,0.000000
3.040000,-25.551288,12.242119,1.002486,-4.879651,3.660465,0.000000,-2.232883,-2.976587,0.000000
3.050000,-25.600196,12.278574,1.002486,-4.917961,3.642535,0.000000,-2.229231,-3.009792,0.000000
3.060000,-25.649486,12.314849,1.002486,-4.956306,3.624174,0.000000,-2.225243,-3.043172,0.000000
3.070000,-25.699160,12.350938,1.002486,-4.994681,3.605380,0.000000,-2.220914,-3.076723,0.000000
3.080000,-25.749218,12.386838,1.002486,-5.033083,3.586150,0.000000,-2.216241,-3.110446,0.000000
3.090000,-25.799659,12.422544,1.002486,-5.071509,3.566482,0.000000,-2.211219,-3.144336,0.000000
3.100000,-25.850485,12.458051,1.002486,-5.109955,3.546373,0.000000,-2.205844,-3.178392,0.000000
3.110000,-25.901694,12.493356,1.002486,-5.148415,3.525822,0.000000,-2.200113,-3.212611,0.000000
3.120000,-25.953288,12.528453,1.002486,-5.186888,3.504825,0.000000,-2.194020,-3.246992,0.000000
3.130000,-26.005266,12.563339,1.002486,-5.225367,3.483380,0.000000,-2.187563,-3.281531,0.000000
3.140000,-26.057629,12.598008,1.002486,-5.263850,3.461485,0.000000,-2.180736,-3.316226,0.000000
3.150000,-26.110376,12.632457,1.002486,-5.302333,3.439138,0.000000,-2.173535,-3.351074,0.000000
3.160000,-26.163508,12.666681,1.002486,-5.340810,3.416335,0.000000,-2.165957,-3.386074,0.000000
3.170000,-26.217024,12.700674,1.002486,-5.379278,3.393076,0.000000,-2.157997,-3.421221,0.000000
3.180000,-26.270924,12.734434,1.002486,-5.417733,3.369358,0.000000,-2.149650,-3.456513,0.000000
3.190000,-26.325209,12.767954,1.002486,-5.456169,3.345178,0.000000,-2.140914,-3.491948,0.000000
3.200000,-26.379877,12.801231,1.002486,-5.494584,3.320535,0.000000,-2.131783,-3.527523,0.000000
3.210000,-26.434929,12.834260,1.002486,-5.532971,3.295426,0.000000,-2.122254,-3.563233,0.000000
3.220000,-26.490364,12.867036,1.002486,-5.571328,3.269849,0.000000,-2.112322,-3.599078,0.000000
3.230000,-26.546183,12.899554,1.002486,-5.609648,3.243802,0.000000,-2.101983,-3.635052,0.000000
3.240000,-26.602384,12.931810,1.002486,-5.647928,3.217283,0.000000,-2.091234,-3.671153,0.000000
3.250000,-26.658968,12.963799,1.002486,-5.686163,3.190289,0.000000,-2.080069,-3.707378,0.000000
3.260000,-26.715933,12.995517,1.002486,-5.724349,3.162820,0.000000,-2.068485,-3.743724,0.000000
3.270000,-26.773279,13.026957,1.002486,-5.762479,3.134873,0.000000,-2.056477,-3.780187,0.000000
3.280000,-26.831007,13.058117,1.002486,-5.800551,3.106446,0.000000,-2.044042,-3.816763,0.000000
3.290000,-26.889114,13.088990,1.002486,-5.838558,3.077538,0.000000,-2.031175,-3.853448,0.000000
3.300000,-26.947601,13.119573,1.002486,-5.876496,3.048145,0.000000,-2.017872,-3.890241,0.000000
3.310000,-27.006466,13.149859,1.002486,-5.914361,3.018268,0.000000,-2.004130,-3.927135,0.000000
3.320000,-27.065709,13.179846,1.002486,-5.952146,2.987903,0.000000,-1.989943,-3.964129,0.000000
3.330000,-27.125330,13.209526,1.002486,-5.989847,2.957049,0.000000,-1.975309,-4.001218,0.000000
3.340000,-27.185327,13.238896,1.002486,-6.027458,2.925704,0.000000,-1.960222,-4.038397,0.000000
3.350000,-27.245699,13.267951,1.002486,-6.064976,2.893868,0.000000,-1.944679,-4.075664,0.000000
3.360000,-27.306445,13.296686,1.002486,-6.102393,2.861537,0.000000,-1.928676,-4.113013,0.000000
3.370000,-27.367565,13.325095,1.002486,-6.139706,2.828711,0.000000,-1.912209,-4.150441,0.000000
3.380000,-27.429057,13.353175,1.002486,-6.176909,2.795389,0.000000,-1.895274,-4.187944,0.000000
3.390000,-27.490921,13.380919,1.002486,-6.213996,2.761568,0.000000,-1.877866,-4.225517,0.000000
3.400000,-27.553154,13.408323,1.002486,-6.250962,2.727247,0.000000,-1.859982,-4.263156,0.000000
3.410000,-27.615756,13.435382,1.002486,-6.287802,2.692425,0.000000,-1.841618,-4.300856,0.000000
3.420000,-27.678726,13.462091,1.002486,-6.324509,2.657100,0.000000,-1.822771,-4.338613,0.000000
3.430000,-27.742062,13.488445,1.002486,-6.361080,2.621272,0.000000,-1.803435,-4.376423,0.000000
3.440000,-27.805762,13.514439,1.002486,-6.397507,2.584938,0.000000,-1.783607,-4.414280,0.000000
3.450000,-27.869826,13.540067,1.002486,-6.433785,2.548099,0.000000,-1.763284,-4.452179,0.000000
3.460000,-27.934251,13.565326,1.002486,-6.469909,2.510752,0.000000,-1.742462,-4.490117,0.000000
3.470000,-27.999037,13.590208,1.002486,-6.505873,2.472897,0.000000,-1.721136,-4.528088,0.000000
3.480000,-28.064181,13.614711,1.002486,-6.541671,2.434532,0.000000,-1.699303,-4.566086,0.000000
3.490000,-28.129682,13.638828,1.002486,-6.577296,2.395657,0.000000,-1.676960,-4.604107,0.000000
3.500000,-28.195539,13.662554,1.002486,-6.612744,2.356271,0.000000,-1.654102,-4.642147,0.000000
3.510000,-28.261748,13.685884,1.002486,-6.648009,2.316372,0.000000,-1.630726,-4.680198,0.000000
3.520000,-28.328309,13.708814,1.002486,-6.683083,2.275961,0.000000,-1.606828,-4.718257,0.000000
3.530000,-28.395220,13.731337,1.002486,-6.717962,2.235035,0.000000,-1.582405,-4.756317,0.000000
3.540000,-28.462478,13.753450,1.002486,-6.752639,2.193596,0.000000,-1.557453,-4.794374,0.000000
3.550000,-28.530082,13.775146,1.002486,-6.787108,2.151641,0.000000,-1.531968,-4.832421,0.000000
3.560000,-28.598029,13.796420,1.002486,-6.821363,2.109171,0.000000,-1.505948,-4.870453,0.000000
3.570000,-28.666317,13.817268,1.002486,-6.855398,2.066184,0.000000,-1.479388,-4.908465,0.000000
3.580000,-28.734945,13.837684,1.002486,-6.889206,2.022681,0.000000,-1.452285,-4.946450,0.000000
3.590000,-28.803909,13.857664,1.002486,-6.922781,1.978661,0.000000,-1.424636,-4.984402,0.000000
3.600000,-28.873207,13.877201,1.002486,-6.956117,1.934124,0.000000,-1.396438,-5.022316,0.000000
3.610000,-28.942838,13.896291,1.002486,-6.989207,1.889069,0.000000,-1.367686,-5.060186,0.000000
3.620000,-29.012798,13.914928,1.002486,-7.022045,1.843497,0.000000,-1.338379,-5.098005,0.000000
3.630000,-29.083084,13.933108,1.002486,-7.054625,1.797407,0.000000,-1.308512,-5.135767,0.000000
3.640000,-29.153695,13.950826,1.002486,-7.086939,1.750799,0.000000,-1.278083,-5.173465,0.000000
3.650000,-29.224628,13.968075,1.002486,-7.118982,1.703673,0.000000,-1.247088,-5.211095,0.000000
3.660000,-29.295880,13.984851,1.002486,-7.150746,1.656029,0.000000,-1.215525,-5.248648,0.000000
3.670000,-29.367447,14.001148,1.002486,-7.182225,1.607867,0.000000,-1.183390,-5.286118,0.000000
3.680000,-29.439328,14.016963,1.002486,-7.213413,1.559189,0.000000,-1.150681,-5.323499,0.000000
3.690000,-29.511519,14.032288,1.002486,-7.244303,1.509993,0.000000,-1.117395,-5.360784,0.000000
3.700000,-29.584017,14.047120,1.002486,-7.274887,1.460280,0.000000,-1.083528,-5.397966,0.000000
3.710000,-29.656819,14.061453,1.002486,-7.305160,1.410051,0.000000,-1.049078,-5.435039,0.000000
3.720000,-29.729923,14.075281,1.002486,-7.335113,1.359307,0.000000,-1.014043,-5.471994,0.000000
3.730000,-29.803324,14.088601,1.002486,-7.364741,1.308047,0.000000,-0.978419,-5.508826,0.000000
3.740000,-29.877020,14.101406,1.002486,-7.394037,1.256272,0.000000,-0.942204,-5.545528,0.000000
3.750000,-29.951006,14.113691,1.002486,-7.422993,1.203984,0.000000,-0.905396,-5.582091,0.000000
3.760000,-30.025281,14.125452,1.002486,-7.451602,1.151184,0.000000,-0.867992,-5.618508,0.000000
3.770000,-30.099840,14.136682,1.002486,-7.479858,1.097871,0.000000,-0.829990,-5.654773,0.000000
3.780000,-30.174679,14.147378,1.002486,-7.507754,1.044047,0.000000,-0.791388,-5.690877,0.000000
3.790000,-30.249795,14.157534,1.002486,-7.535282,0.989713,0.000000,-0.752182,-5.726814,0.000000
3.800000,-30.325185,14.167145,1.002486,-7.562435,0.934871,0.000000,-0.712371,-5.762575,0.000000
3.810000,-30.400844,14.176205,1.002486,-7.589206,0.879521,0.000000,-0.671954,-5.798153,0.000000
3.820000,-30.476769,14.184710,1.002486,-7.615588,0.823665,0.000000,-0.630927,-5.833540,0.000000
3.830000,-30.552956,14.192655,1.002486,-7.641573,0.767304,0.000000,-0.589289,-5.868728,0.000000
3.840000,-30.629400,14.200035,1.002486,-7.667156,0.710440,0.000000,-0.547039,-5.903710,0.000000
3.850000,-30.706099,14.206844,1.002486,-7.692327,0.653074,0.000000,-0.504173,-5.938476,0.000000
3.860000,-30.783046,14.213078,1.002486,-7.717080,0.595209,0.000000,-0.460691,-5.973020,0.000000
3.870000,-30.860239,14.218731,1.002486,-7.741408,0.536845,0.000000,-0.416592,-6.007333,0.000000
3.880000,-30.937673,14.223799,1.002486,-7.765303,0.477985,0.000000,-0.371872,-6.041406,0.000000
3.890000,-31.015344,14.228277,1.002486,-7.788758,0.418630,0.000000,-0.326531,-6.075231,0.000000
3.900000,-31.093247,14.232159,1.002486,-7.811765,0.358783,0.000000,-0.280569,-6.108800,0.000000
3.910000,-31.171378,14.235442,1.002486,-7.834317,0.298446,0.000000,-0.233982,-6.142105,0.000000
3.920000,-31.249732,14.238119,1.002486,-7.856407,0.237621,0.000000,-0.186770,-6.175136,0.000000
3.930000,-31.328305,14.240187,1.002486,-7.878027,0.176311,0.000000,-0.138933,-6.207886,0.000000
3.940000,-31.407091,14.241639,1.002486,-7.899170,0.114517,0.000000,-0.090468,-6.240344,0.000000
3.950000,-31.486087,14.242472,1.002486,-7.919828,0.052243,0.000000,-0.041376,-6.272504,0.000000
3.960000,-31.565286,14.242681,1.002486,-7.939993,-0.010510,0.000000,0.008345,-6.304354,0.000000
3.970000,-31.644685,14.242261,1.002486,-7.959658,-0.073738,0.000000,0.058695,-6.335888,0.000000
3.980000,-31.724278,14.241207,1.002486,-7.978816,-0.137438,0.000000,0.109676,-6.367095,0.000000
3.990000,-31.804060,14.239514,1.002486,-7.997459,-0.201608,0.000000,0.161286,-6.397967,0.000000
4.000000,-31.884025,14.237178,1.002486,-8.015579,-0.266245,0.000000,0.213528,-6.428495,0.000000
4.010000,-31.964170,14.234194,1.002486,-8.033169,-0.331344,0.000000,0.266401,-6.458668,0.000000
4.020000,-32.044487,14.230558,1.002486,-8.050222,-0.396905,0.000000,0.319905,-6.488479,0.000000
4.030000,-32.124972,14.226264,1.002486,-8.066728,-0.462922,0.000000,0.374041,-6.517916,0.000000
4.040000,-32.205620,14.221309,1.002486,-8.082682,-0.529392,0.000000,0.428808,-6.546972,0.000000
4.050000,-32.286425,14.215688,1.002486,-8.098075,-0.596313,0.000000,0.484206,-6.575637,0.000000
4.060000,-32.367380,14.209396,1.002486,-8.112899,-0.663679,0.000000,0.540235,-6.603900,0.000000
4.070000,-32.448481,14.202429,1.002486,-8.127147,-0.731488,0.000000,0.596894,-6.631752,0.000000
4.080000,-32.529722,14.194783,1.002486,-8.140812,-0.799736,0.000000,0.654184,-6.659184,0.000000
4.090000,-32.611097,14.186453,1.002486,-8.153886,-0.868419,0.000000,0.712103,-6.686186,0.000000
4.100000,-32.692599,14.177434,1.002486,-8.166360,-0.937532,0.000000,0.770651,-6.712748,0.000000
4.110000,-32.774223,14.167724,1.002486,-8.178228,-1.007071,0.000000,0.829826,-6.738860,0.000000
4.120000,-32.855963,14.157316,1.002486,-8.189481,-1.077032,0.000000,0.889629,-6.764511,0.000000
4.130000,-32.937812,14.146208,1.002486,-8.200113,-1.147412,0.000000,0.950057,-6.789693,0.000000
4.140000,-33.019765,14.134394,1.002486,-8.210114,-1.218204,0.000000,1.011109,-6.814395,0.000000
4.150000,-33.101815,14.121871,1.002486,-8.219479,-1.289405,0.000000,1.072785,-6.838607,0.000000
4.160000,-33.183955,14.108636,1.002486,-8.228199,-1.361009,0.000000,1.135082,-6.862318,0.000000
4.170000,-33.266179,14.094683,1.002486,-8.236266,-1.433012,0.000000,1.197998,-6.885518,0.000000
4.180000,-33.348481,14.080008,1.002486,-8.243673,-1.505409,0.000000,1.261533,-6.908198,0.000000
4.190000,-33.430854,14.064609,1.002486,-8.250412,-1.578195,0.000000,1.325684,-6.930346,0.000000
4.200000,-33.513290,14.048481,1.002486,-8.256476,-1.651365,0.000000,1.390449,-6.951953,0.000000
4.210000,-33.595785,14.031620,1.002486,-8.261857,-1.724912,0.000000,1.455826,-6.973007,0.000000
4.220000,-33.678330,14.014022,1.002486,-8.266547,-1.798833,0.000000,1.521813,-6.993499,0.000000
4.230000,-33.760918,13.995684,1.002486,-8.270539,-1.873120,0.000000,1.588406,-7.013417,0.000000
4.240000,-33.843543,13.976603,1.002486,-8.273826,-1.947769,0.000000,1.655604,-7.032752,0.000000
4.250000,-33.926197,13.956774,1.002486,-8.276399,-2.022774,0.000000,1.723403,-7.051492,0.000000
4.260000,-34.008874,13.936194,1.002486,-8.278252,-2.098128,0.000000,1.791802,-7.069627,0.000000
4.270000,-34.091566,13.914859,1.002486,-8.279377,-2.173826,0.000000,1.860795,-7.087147,0.000000
4.280000,-34.174266,13.892767,1.002486,-8.279766,-2.249862,0.000000,1.930381,-7.104039,0.000000
4.290000,-34.256966,13.869913,1.002486,-8.279412,-2.326228,0.000000,2.000556,-7.120294,0.000000
4.300000,-34.339659,13.846295,1.002486,-8.278308,-2.402919,0.000000,2.071317,-7.135901,0.000000
4.310000,-34.422338,13.821909,1.002486,-8.276446,-2.479929,0.000000,2.142658,-7.150849,0.000000
4.320000,-34.504994,13.796753,1.002486,-8.273819,-2.557250,0.000000,2.214578,-7.165127,0.000000
4.330000,-34.587620,13.770823,1.002486,-8.270419,-2.634875,0.000000,2.287072,-7.178724,0.000000
4.340000,-34.670209,13.744115,1.002486,-8.266240,-2.712799,0.000000,2.360135,-7.191629,0.000000
4.350000,-34.752752,13.716628,1.002486,-8.261274,-2.791013,0.000000,2.433763,-7.203831,0.000000
4.360000,-34.835242,13.688358,1.002486,-8.255514,-2.869511,0.000000,2.507952,-7.215319,0.000000
4.370000,-34.917671,13.659302,1.002486,-8.248953,-2.948284,0.000000,2.582697,-7.226082,0.000000
4.380000,-35.000030,13.629459,1.002486,-8.241583,-3.027327,0.000000,2.657993,-7.236110,0.000000
4.390000,-35.082312,13.598824,1.002486,-8.233398,-3.106631,0.000000,2.733835,-7.245390,0.000000
4.400000,-35.164509,13.567396,1.002486,-8.224391,-3.186189,0.000000,2.810219,-7.253913,0.000000
4.410000,-35.246611,13.535172,1.002486,-8.214554,-3.265992,0.000000,2.887137,-7.261666,0.000000
4.420000,-35.328611,13.502149,1.002486,-8.203881,-3.346033,0.000000,2.964586,-7.268638,0.000000
4.430000,-35.410500,13.468326,1.002486,-8.192365,-3.426304,0.000000,3.042558,-7.274820,0.000000
4.440000,-35.492271,13.433699,1.002486,-8.179998,-3.506797,0.000000,3.121049,-7.280199,0.000000
4.450000,-35.573914,13.398268,1.002486,-8.166776,-3.587503,0.000000,3.200053,-7.284764,0.000000
4.460000,-35.655420,13.362029,1.002486,-8.152689,-3.668414,0.000000,3.279562,-7.288504,0.000000
4.470000,-35.736782,13.324981,1.002486,-8.137733,-3.749521,0.000000,3.359570,-7.291409,0.000000
4.480000,-35.817991,13.287122,1.002486,-8.121900,-3.830815,0.000000,3.440072,-7.293466,0.000000
4.490000,-35.899036,13.248449,1.002486,-8.105184,-3.912288,0.000000,3.521059,-7.294665,0.000000
4.500000,-35.979911,13.208962,1.002486,-8.087578,-3.993931,0.000000,3.602526,-7.294995,0.000000
4.510000,-36.060606,13.168659,1.002486,-8.069076,-4.075735,0.000000,3.684464,-7.294445,0.000000
4.520000,-36.141111,13.127537,1.002486,-8.049672,-4.157690,0.000000,3.766867,-7.293003,0.000000
4.530000,-36.221418,13.085596,1.002486,-8.029359,-4.239787,0.000000,3.849727,-7.290658,0.000000
4.540000,-36.301518,13.042835,1.002486,-8.008132,-4.322017,0.000000,3.933035,-7.287400,0.000000
4.550000,-36.381402,12.999251,1.002486,-7.985983,-4.404369,0.000000,4.016785,-7.283217,0.000000
4.560000,-36.461060,12.954843,1.002486,-7.962908,-4.486835,0.000000,4.100968,-7.278098,0.000000
4.570000,-36.540483,12.909612,1.002486,-7.938900,-4.569405,0.000000,4.185575,-7.272033,0.000000
4.580000,-36.619661,12.863555,1.002486,-7.913954,-4.652068,0.000000,4.270598,-7.265010,0.000000
4.590000,-36.698586,12.816671,1.002486,-7.888063,-4.734814,0.000000,4.356029,-7.257018,0.000000
4.600000,-36.777248,12.768961,1.002486,-7.861222,-4.817633,0.000000,4.441858,-7.248047,0.000000
4.610000,-36.855637,12.720423,1.002486,-7.833425,-4.900515,0.000000,4.528076,-7.238085,0.000000
4.620000,-36.933744,12.671057,1.002486,-7.804668,-4.983449,0.000000,4.614674,-7.227122,0.000000
4.630000,-37.011559,12.620862,1.002486,-7.774943,-5.066424,0.000000,4.701642,-7.215147,0.000000
4.640000,-37.089072,12.569837,1.002486,-7.744247,-5.149431,0.000000,4.788971,-7.202150,0.000000
4.650000,-37.166274,12.517984,1.002486,-7.712574,-5.232457,0.000000,4.876650,-7.188119,0.000000
4.660000,-37.243155,12.465300,1.002486,-7.679918,-5.315492,0.000000,4.964670,-7.173044,0.000000
4.670000,-37.319704,12.411788,1.002486,-7.646275,-5.398525,0.000000,5.053019,-7.156914,0.000000
4.680000,-37.395913,12.357445,1.002486,-7.611641,-5.481544,0.000000,5.141688,-7.139719,0.000000
4.690000,-37.471772,12.302274,1.002486,-7.576009,-5.564539,0.000000,5.230666,-7.121448,0.000000
4.700000,-37.547269,12.246273,1.002486,-7.539375,-5.647497,0.000000,5.319942,-7.102092,0.000000
4.710000,-37.622396,12.189444,1.002486,-7.501736,-5.730407,0.000000,5.409504,-7.081639,0.000000
4.720000,-37.697141,12.131787,1.002486,-7.463085,-5.813257,0.000000,5.499341,-7.060079,0.000000
4.730000,-37.771496,12.073302,1.002486,-7.423420,-5.896035,0.000000,5.589442,-7.037402,0.000000
4.740000,-37.845450,12.013991,1.002486,-7.382736,-5.978730,0.000000,5.679794,-7.013599,0.000000
4.750000,-37.918992,11.953853,1.002486,-7.341028,-6.061329,0.000000,5.770385,-6.988658,0.000000
4.760000,-37.992113,11.892892,1.002486,-7.298292,-6.143820,0.000000,5.861205,-6.962571,0.000000
4.770000,-38.064801,11.831106,1.002486,-7.254526,-6.226191,0.000000,5.952238,-6.935327,0.000000
4.780000,-38.137048,11.768499,1.002486,-7.209725,-6.308429,0.000000,6.043475,-6.906916,0.000000
4.790000,-38.208842,11.705070,1.002486,-7.163885,-6.390521,0.000000,6.134900,-6.877329,0.000000
4.800000,-38.280173,11.640822,1.002486,-7.117003,-6.472455,0.000000,6.226501,-6.846557,0.000000
4.810000,-38.351031,11.575756,1.002486,-7.069076,-6.554218,0.000000,6.318266,-6.814589,0.000000
4.820000,-38.421404,11.509874,1.002486,-7.020100,-6.635797,0.000000,6.410180,-6.781416,0.000000
4.830000,-38.491284,11.443178,1.002486,-6.970072,-6.717179,0.000000,6.502229,-6.747030,0.000000
4.840000,-38.560658,11.375670,1.002486,-6.918991,-6.798350,0.000000,6.594400,-6.711421,0.000000
4.850000,-38.629517,11.307352,1.002486,-6.866851,-6.879299,0.000000,6.686678,-6.674580,0.000000
4.860000,-38.697851,11.238226,1.002486,-6.813652,-6.960010,0.000000,6.779050,-6.636497,0.000000
4.870000,-38.765647,11.168295,1.002486,-6.759391,-7.040471,0.000000,6.871500,-6.597166,0.000000
4.880000,-38.832896,11.097562,1.002486,-6.704065,-7.120668,0.000000,6.964013,-6.556575,0.000000
4.890000,-38.899588,11.026029,1.002486,-6.647672,-7.200587,0.000000,7.056576,-6.514719,0.000000
4.900000,-38.965710,10.953698,1.002486,-6.590210,-7.280215,0.000000,7.149171,-6.471586,0.000000
4.910000,-39.031254,10.880574,1.002486,-6.531678,-7.359537,0.000000,7.241785,-6.427171,0.000000
4.920000,-39.096208,10.806658,1.002486,-6.472073,-7.438540,0.000000,7.334400,-6.381464,0.000000
4.930000,-39.160561,10.731955,1.002486,-6.411394,-7.517209,0.000000,7.427002,-6.334457,0.000000
4.940000,-39.224302,10.656467,1.002486,-6.349640,-7.595530,0.000000,7.519575,-6.286143,0.000000
4.950000,-39.287422,10.580199,1.002486,-6.286809,-7.673489,0.000000,7.612101,-6.236514,0.000000
4.960000,-39.349908,10.503153,1.002486,-6.222901,-7.751071,0.000000,7.704565,-6.185563,0.000000
4.970000,-39.411751,10.425335,1.002486,-6.157914,-7.828262,0.000000,7.796949,-6.133283,0.000000
4.980000,-39.472939,10.346747,1.002486,-6.091849,-7.905048,0.000000,7.889238,-6.079665,0.000000
4.990000,-39.533462,10.267394,1.002486,-6.024704,-7.981413,0.000000,7.981413,-6.024704,0.000000
5.000000,-39.593309,10.187280,1.002486,-5.956479,-8.057342,0.000000,8.073457,-5.968392,0.000000
5.010000,-39.652469,10.106409,1.002486,-5.887174,-8.132821,0.000000,8.165353,-5.910723,0.000000
5.020000,-39.710932,10.024787,1.002486,-5.816789,-8.207835,0.000000,8.257082,-5.851690,0.000000
5.030000,-39.768686,9.942417,1.002486,-5.745325,-8.282369,0.000000,8.348628,-5.791288,0.000000
5.040000,-39.825721,9.859305,1.002486,-5.672781,-8.356408,0.000000,8.439972,-5.729509,0.000000
5.050000,-39.882025,9.775456,1.002486,-5.599159,-8.429936,0.000000,8.531095,-5.666349,0.000000
5.060000,-39.937590,9.690875,1.002486,-5.524460,-8.502938,0.000000,8.621979,-5.601802,0.000000
5.070000,-39.992402,9.605567,1.002486,-5.448683,-8.575398,0.000000,8.712605,-5.535862,0.000000
5.080000,-40.046452,9.519538,1.002486,-5.371831,-8.647302,0.000000,8.802953,-5.468524,0.000000
5.090000,-40.099730,9.432793,1.002486,-5.293905,-8.718634,0.000000,8.893006,-5.399783,0.000000
5.100000,-40.152223,9.345338,1.002486,-5.214906,-8.789377,0.000000,8.982744,-5.329634,0.000000
5.110000,-40.203922,9.257179,1.002486,-5.134837,-8.859517,0.000000,9.072146,-5.258073,0.000000
5.120000,-40.254816,9.168323,1.002486,-5.053699,-8.929038,0.000000,9.161193,-5.185095,0.000000
5.130000,-40.304894,9.078775,1.002486,-4.971495,-8.997924,0.000000,9.249866,-5.110697,0.000000
